category,accuracy,grp_size,gt_id,run_id
gt_8,0.6,5,6e00782d-51a9-47c-GT_TOPIC_gt_8,6e00782d-51a9-47c
gt_2,0.5555555555555556,9,6e00782d-51a9-47c-GT_TOPIC_gt_2,6e00782d-51a9-47c
gt_0,0.3333333333333333,9,39f4b917-9636-44a-GT_TOPIC_gt_0,39f4b917-9636-44a
gt_3,0.9617461746174617,2222,39f4b917-9636-44a-GT_TOPIC_gt_3,39f4b917-9636-44a
gt_7,0.6,5,39f4b917-9636-44a-GT_TOPIC_gt_7,39f4b917-9636-44a
gt_9,0.9843225083986562,1786,39f4b917-9636-44a-GT_TOPIC_gt_9,39f4b917-9636-44a
gt_6,0.2857142857142857,7,39f4b917-9636-44a-GT_TOPIC_gt_6,39f4b917-9636-44a
gt_5,0.25,4,39f4b917-9636-44a-GT_TOPIC_gt_5,39f4b917-9636-44a
gt_4,0.5495965030262273,5948,39f4b917-9636-44a-GT_TOPIC_gt_4,39f4b917-9636-44a
gt_1,0.2,5,39f4b917-9636-44a-GT_TOPIC_gt_1,39f4b917-9636-44a
gt_8,0.4,5,39f4b917-9636-44a-GT_TOPIC_gt_8,39f4b917-9636-44a
gt_2,0.3333333333333333,9,39f4b917-9636-44a-GT_TOPIC_gt_2,39f4b917-9636-44a
gt_0,0.2222222222222222,9,d09fd60c-33f5-469-GT_TOPIC_gt_0,d09fd60c-33f5-469
gt_3,0.9761476147614762,2222,d09fd60c-33f5-469-GT_TOPIC_gt_3,d09fd60c-33f5-469
gt_7,0.4,5,d09fd60c-33f5-469-GT_TOPIC_gt_7,d09fd60c-33f5-469
gt_9,0.9809630459126539,1786,d09fd60c-33f5-469-GT_TOPIC_gt_9,d09fd60c-33f5-469
gt_6,0.2857142857142857,7,d09fd60c-33f5-469-GT_TOPIC_gt_6,d09fd60c-33f5-469
gt_5,0.5,4,d09fd60c-33f5-469-GT_TOPIC_gt_5,d09fd60c-33f5-469
gt_4,0.5201748486886348,5948,d09fd60c-33f5-469-GT_TOPIC_gt_4,d09fd60c-33f5-469
gt_1,0.6,5,d09fd60c-33f5-469-GT_TOPIC_gt_1,d09fd60c-33f5-469
gt_8,0.2,5,d09fd60c-33f5-469-GT_TOPIC_gt_8,d09fd60c-33f5-469
gt_2,0.5555555555555556,9,d09fd60c-33f5-469-GT_TOPIC_gt_2,d09fd60c-33f5-469
gt_0,0.4444444444444444,9,6523d61b-5117-4d1-GT_TOPIC_gt_0,6523d61b-5117-4d1
gt_3,0.9995499549954996,2222,6523d61b-5117-4d1-GT_TOPIC_gt_3,6523d61b-5117-4d1
gt_7,1.0,5,6523d61b-5117-4d1-GT_TOPIC_gt_7,6523d61b-5117-4d1
gt_9,0.9994400895856663,1786,6523d61b-5117-4d1-GT_TOPIC_gt_9,6523d61b-5117-4d1
gt_6,0.5714285714285714,7,6523d61b-5117-4d1-GT_TOPIC_gt_6,6523d61b-5117-4d1
gt_5,0.5,4,6523d61b-5117-4d1-GT_TOPIC_gt_5,6523d61b-5117-4d1
gt_4,0.9998318762609281,5948,6523d61b-5117-4d1-GT_TOPIC_gt_4,6523d61b-5117-4d1
gt_1,0.4,5,6523d61b-5117-4d1-GT_TOPIC_gt_1,6523d61b-5117-4d1
gt_8,0.6,5,6523d61b-5117-4d1-GT_TOPIC_gt_8,6523d61b-5117-4d1
gt_2,0.7777777777777778,9,6523d61b-5117-4d1-GT_TOPIC_gt_2,6523d61b-5117-4d1
gt_0,0.5555555555555556,9,a2d0a88d-343d-419-GT_TOPIC_gt_0,a2d0a88d-343d-419
gt_3,0.9554455445544554,2222,a2d0a88d-343d-419-GT_TOPIC_gt_3,a2d0a88d-343d-419
gt_7,0.6,5,a2d0a88d-343d-419-GT_TOPIC_gt_7,a2d0a88d-343d-419
gt_9,0.9893617021276596,1786,a2d0a88d-343d-419-GT_TOPIC_gt_9,a2d0a88d-343d-419
gt_6,0.7142857142857143,7,a2d0a88d-343d-419-GT_TOPIC_gt_6,a2d0a88d-343d-419
gt_5,0.5,4,a2d0a88d-343d-419-GT_TOPIC_gt_5,a2d0a88d-343d-419
gt_4,0.605245460659045,5948,a2d0a88d-343d-419-GT_TOPIC_gt_4,a2d0a88d-343d-419
gt_1,0.4,5,a2d0a88d-343d-419-GT_TOPIC_gt_1,a2d0a88d-343d-419
gt_8,0.4,5,a2d0a88d-343d-419-GT_TOPIC_gt_8,a2d0a88d-343d-419
gt_2,0.4444444444444444,9,a2d0a88d-343d-419-GT_TOPIC_gt_2,a2d0a88d-343d-419
gt_0,0.3333333333333333,9,331792bd-6b79-4d8-GT_TOPIC_gt_0,331792bd-6b79-4d8
gt_3,0.9302430243024302,2222,331792bd-6b79-4d8-GT_TOPIC_gt_3,331792bd-6b79-4d8
gt_7,0.2,5,331792bd-6b79-4d8-GT_TOPIC_gt_7,331792bd-6b79-4d8
gt_9,0.9624860022396416,1786,331792bd-6b79-4d8-GT_TOPIC_gt_9,331792bd-6b79-4d8
gt_6,0.2857142857142857,7,331792bd-6b79-4d8-GT_TOPIC_gt_6,331792bd-6b79-4d8
gt_5,0.5,4,331792bd-6b79-4d8-GT_TOPIC_gt_5,331792bd-6b79-4d8
gt_4,0.7468056489576328,5948,331792bd-6b79-4d8-GT_TOPIC_gt_4,331792bd-6b79-4d8
gt_1,0.6,5,331792bd-6b79-4d8-GT_TOPIC_gt_1,331792bd-6b79-4d8
gt_8,0.2,5,331792bd-6b79-4d8-GT_TOPIC_gt_8,331792bd-6b79-4d8
gt_2,0.3333333333333333,9,331792bd-6b79-4d8-GT_TOPIC_gt_2,331792bd-6b79-4d8
gt_0,0.5555555555555556,9,e6503f72-a8da-414-GT_TOPIC_gt_0,e6503f72-a8da-414
gt_3,0.9756975697569757,2222,e6503f72-a8da-414-GT_TOPIC_gt_3,e6503f72-a8da-414
gt_7,0.6,5,e6503f72-a8da-414-GT_TOPIC_gt_7,e6503f72-a8da-414
gt_9,0.9742441209406495,1786,e6503f72-a8da-414-GT_TOPIC_gt_9,e6503f72-a8da-414
gt_6,0.2857142857142857,7,e6503f72-a8da-414-GT_TOPIC_gt_6,e6503f72-a8da-414
gt_5,0.75,4,e6503f72-a8da-414-GT_TOPIC_gt_5,e6503f72-a8da-414
gt_4,0.5191661062542031,5948,e6503f72-a8da-414-GT_TOPIC_gt_4,e6503f72-a8da-414
gt_1,0.6,5,e6503f72-a8da-414-GT_TOPIC_gt_1,e6503f72-a8da-414
gt_8,0.2,5,e6503f72-a8da-414-GT_TOPIC_gt_8,e6503f72-a8da-414
gt_2,0.5555555555555556,9,e6503f72-a8da-414-GT_TOPIC_gt_2,e6503f72-a8da-414
gt_0,0.4444444444444444,9,59130dbf-4125-404-GT_TOPIC_gt_0,59130dbf-4125-404
gt_3,0.9977497749774977,2222,59130dbf-4125-404-GT_TOPIC_gt_3,59130dbf-4125-404
gt_7,0.8,5,59130dbf-4125-404-GT_TOPIC_gt_7,59130dbf-4125-404
gt_9,0.9983202687569989,1786,59130dbf-4125-404-GT_TOPIC_gt_9,59130dbf-4125-404
gt_6,0.2857142857142857,7,59130dbf-4125-404-GT_TOPIC_gt_6,59130dbf-4125-404
gt_5,0.25,4,59130dbf-4125-404-GT_TOPIC_gt_5,59130dbf-4125-404
gt_4,0.9991593813046402,5948,59130dbf-4125-404-GT_TOPIC_gt_4,59130dbf-4125-404
gt_1,0.6,5,59130dbf-4125-404-GT_TOPIC_gt_1,59130dbf-4125-404
gt_8,0.4,5,59130dbf-4125-404-GT_TOPIC_gt_8,59130dbf-4125-404
gt_2,0.5555555555555556,9,59130dbf-4125-404-GT_TOPIC_gt_2,59130dbf-4125-404
gt_0,0.3333333333333333,9,b7b7afb0-6540-48a-GT_TOPIC_gt_0,b7b7afb0-6540-48a
gt_3,0.9860486048604861,2222,b7b7afb0-6540-48a-GT_TOPIC_gt_3,b7b7afb0-6540-48a
gt_7,0.6,5,b7b7afb0-6540-48a-GT_TOPIC_gt_7,b7b7afb0-6540-48a
gt_9,0.7161254199328108,1786,b7b7afb0-6540-48a-GT_TOPIC_gt_9,b7b7afb0-6540-48a
gt_6,0.7142857142857143,7,b7b7afb0-6540-48a-GT_TOPIC_gt_6,b7b7afb0-6540-48a
gt_5,0.5,4,b7b7afb0-6540-48a-GT_TOPIC_gt_5,b7b7afb0-6540-48a
gt_4,0.5902824478816409,5948,b7b7afb0-6540-48a-GT_TOPIC_gt_4,b7b7afb0-6540-48a
gt_1,0.8,5,b7b7afb0-6540-48a-GT_TOPIC_gt_1,b7b7afb0-6540-48a
gt_8,0.2,5,b7b7afb0-6540-48a-GT_TOPIC_gt_8,b7b7afb0-6540-48a
gt_2,0.6666666666666666,9,b7b7afb0-6540-48a-GT_TOPIC_gt_2,b7b7afb0-6540-48a
gt_0,0.4444444444444444,9,26888366-de3c-409-GT_TOPIC_gt_0,26888366-de3c-409
gt_3,0.954995499549955,2222,26888366-de3c-409-GT_TOPIC_gt_3,26888366-de3c-409
gt_7,0.8,5,26888366-de3c-409-GT_TOPIC_gt_7,26888366-de3c-409
gt_9,0.9972004479283315,1786,26888366-de3c-409-GT_TOPIC_gt_9,26888366-de3c-409
gt_6,0.2857142857142857,7,26888366-de3c-409-GT_TOPIC_gt_6,26888366-de3c-409
gt_5,0.5,4,26888366-de3c-409-GT_TOPIC_gt_5,26888366-de3c-409
gt_4,0.9655346334902488,5948,26888366-de3c-409-GT_TOPIC_gt_4,26888366-de3c-409
gt_1,0.2,5,26888366-de3c-409-GT_TOPIC_gt_1,26888366-de3c-409
gt_8,0.4,5,26888366-de3c-409-GT_TOPIC_gt_8,26888366-de3c-409
gt_2,0.5555555555555556,9,26888366-de3c-409-GT_TOPIC_gt_2,26888366-de3c-409
gt_0,0.4444444444444444,9,ce773a3e-b42d-491-GT_TOPIC_gt_0,ce773a3e-b42d-491
gt_3,0.9986498649864987,2222,ce773a3e-b42d-491-GT_TOPIC_gt_3,ce773a3e-b42d-491
gt_7,1.0,5,ce773a3e-b42d-491-GT_TOPIC_gt_7,ce773a3e-b42d-491
gt_9,0.9977603583426652,1786,ce773a3e-b42d-491-GT_TOPIC_gt_9,ce773a3e-b42d-491
gt_6,0.5714285714285714,7,ce773a3e-b42d-491-GT_TOPIC_gt_6,ce773a3e-b42d-491
gt_5,0.5,4,ce773a3e-b42d-491-GT_TOPIC_gt_5,ce773a3e-b42d-491
gt_4,0.9981506388702085,5948,ce773a3e-b42d-491-GT_TOPIC_gt_4,ce773a3e-b42d-491
gt_1,0.6,5,ce773a3e-b42d-491-GT_TOPIC_gt_1,ce773a3e-b42d-491
gt_8,0.4,5,ce773a3e-b42d-491-GT_TOPIC_gt_8,ce773a3e-b42d-491
gt_2,0.6666666666666666,9,ce773a3e-b42d-491-GT_TOPIC_gt_2,ce773a3e-b42d-491
gt_0,0.5555555555555556,9,383c410b-54c2-4c9-GT_TOPIC_gt_0,383c410b-54c2-4c9
gt_3,0.9986498649864987,2222,383c410b-54c2-4c9-GT_TOPIC_gt_3,383c410b-54c2-4c9
gt_7,1.0,5,383c410b-54c2-4c9-GT_TOPIC_gt_7,383c410b-54c2-4c9
gt_9,0.9988801791713325,1786,383c410b-54c2-4c9-GT_TOPIC_gt_9,383c410b-54c2-4c9
gt_6,0.42857142857142855,7,383c410b-54c2-4c9-GT_TOPIC_gt_6,383c410b-54c2-4c9
gt_5,0.5,4,383c410b-54c2-4c9-GT_TOPIC_gt_5,383c410b-54c2-4c9
gt_4,0.9994956287827841,5948,383c410b-54c2-4c9-GT_TOPIC_gt_4,383c410b-54c2-4c9
gt_1,0.6,5,383c410b-54c2-4c9-GT_TOPIC_gt_1,383c410b-54c2-4c9
gt_8,0.4,5,383c410b-54c2-4c9-GT_TOPIC_gt_8,383c410b-54c2-4c9
gt_2,0.6666666666666666,9,383c410b-54c2-4c9-GT_TOPIC_gt_2,383c410b-54c2-4c9
gt_0,0.3333333333333333,9,dcb72642-a766-4ac-GT_TOPIC_gt_0,dcb72642-a766-4ac
gt_3,0.9860486048604861,2222,dcb72642-a766-4ac-GT_TOPIC_gt_3,dcb72642-a766-4ac
gt_7,0.6,5,dcb72642-a766-4ac-GT_TOPIC_gt_7,dcb72642-a766-4ac
gt_9,0.973124300111982,1786,dcb72642-a766-4ac-GT_TOPIC_gt_9,dcb72642-a766-4ac
gt_6,0.42857142857142855,7,dcb72642-a766-4ac-GT_TOPIC_gt_6,dcb72642-a766-4ac
gt_5,0.25,4,dcb72642-a766-4ac-GT_TOPIC_gt_5,dcb72642-a766-4ac
gt_4,0.5304303967720242,5948,dcb72642-a766-4ac-GT_TOPIC_gt_4,dcb72642-a766-4ac
gt_1,0.4,5,dcb72642-a766-4ac-GT_TOPIC_gt_1,dcb72642-a766-4ac
gt_8,0.4,5,dcb72642-a766-4ac-GT_TOPIC_gt_8,dcb72642-a766-4ac
gt_2,0.5555555555555556,9,dcb72642-a766-4ac-GT_TOPIC_gt_2,dcb72642-a766-4ac
gt_0,0.3333333333333333,9,4c2374a5-c88d-49b-GT_TOPIC_gt_0,4c2374a5-c88d-49b
gt_3,0.9923492349234924,2222,4c2374a5-c88d-49b-GT_TOPIC_gt_3,4c2374a5-c88d-49b
gt_7,0.6,5,4c2374a5-c88d-49b-GT_TOPIC_gt_7,4c2374a5-c88d-49b
gt_9,0.958006718924972,1786,4c2374a5-c88d-49b-GT_TOPIC_gt_9,4c2374a5-c88d-49b
gt_6,0.42857142857142855,7,4c2374a5-c88d-49b-GT_TOPIC_gt_6,4c2374a5-c88d-49b
gt_5,0.25,4,4c2374a5-c88d-49b-GT_TOPIC_gt_5,4c2374a5-c88d-49b
gt_4,0.6696368527236046,5948,4c2374a5-c88d-49b-GT_TOPIC_gt_4,4c2374a5-c88d-49b
gt_1,0.4,5,4c2374a5-c88d-49b-GT_TOPIC_gt_1,4c2374a5-c88d-49b
gt_8,0.4,5,4c2374a5-c88d-49b-GT_TOPIC_gt_8,4c2374a5-c88d-49b
gt_2,0.5555555555555556,9,4c2374a5-c88d-49b-GT_TOPIC_gt_2,4c2374a5-c88d-49b
gt_0,0.2222222222222222,9,87fc99b6-6262-4c2-GT_TOPIC_gt_0,87fc99b6-6262-4c2
gt_3,0.9855985598559855,2222,87fc99b6-6262-4c2-GT_TOPIC_gt_3,87fc99b6-6262-4c2
gt_7,0.4,5,87fc99b6-6262-4c2-GT_TOPIC_gt_7,87fc99b6-6262-4c2
gt_9,0.9697648376259799,1786,87fc99b6-6262-4c2-GT_TOPIC_gt_9,87fc99b6-6262-4c2
gt_6,0.42857142857142855,7,87fc99b6-6262-4c2-GT_TOPIC_gt_6,87fc99b6-6262-4c2
gt_5,0.25,4,87fc99b6-6262-4c2-GT_TOPIC_gt_5,87fc99b6-6262-4c2
gt_4,0.566577000672495,5948,87fc99b6-6262-4c2-GT_TOPIC_gt_4,87fc99b6-6262-4c2
gt_1,0.4,5,87fc99b6-6262-4c2-GT_TOPIC_gt_1,87fc99b6-6262-4c2
gt_8,0.4,5,87fc99b6-6262-4c2-GT_TOPIC_gt_8,87fc99b6-6262-4c2
gt_2,0.3333333333333333,9,87fc99b6-6262-4c2-GT_TOPIC_gt_2,87fc99b6-6262-4c2
gt_0,0.2222222222222222,9,316385d6-2878-489-GT_TOPIC_gt_0,316385d6-2878-489
gt_3,0.9765976597659766,2222,316385d6-2878-489-GT_TOPIC_gt_3,316385d6-2878-489
gt_7,0.4,5,316385d6-2878-489-GT_TOPIC_gt_7,316385d6-2878-489
gt_9,0.9826427771556551,1786,316385d6-2878-489-GT_TOPIC_gt_9,316385d6-2878-489
gt_6,0.42857142857142855,7,316385d6-2878-489-GT_TOPIC_gt_6,316385d6-2878-489
gt_5,0.5,4,316385d6-2878-489-GT_TOPIC_gt_5,316385d6-2878-489
gt_4,0.5317753866845999,5948,316385d6-2878-489-GT_TOPIC_gt_4,316385d6-2878-489
gt_1,0.8,5,316385d6-2878-489-GT_TOPIC_gt_1,316385d6-2878-489
gt_8,0.2,5,316385d6-2878-489-GT_TOPIC_gt_8,316385d6-2878-489
gt_2,0.7777777777777778,9,316385d6-2878-489-GT_TOPIC_gt_2,316385d6-2878-489
gt_0,0.4444444444444444,9,0e89eee5-8d13-4fc-GT_TOPIC_gt_0,0e89eee5-8d13-4fc
gt_3,0.9734473447344735,2222,0e89eee5-8d13-4fc-GT_TOPIC_gt_3,0e89eee5-8d13-4fc
gt_7,0.8,5,0e89eee5-8d13-4fc-GT_TOPIC_gt_7,0e89eee5-8d13-4fc
gt_9,0.9899216125419933,1786,0e89eee5-8d13-4fc-GT_TOPIC_gt_9,0e89eee5-8d13-4fc
gt_6,0.2857142857142857,7,0e89eee5-8d13-4fc-GT_TOPIC_gt_6,0e89eee5-8d13-4fc
gt_5,0.25,4,0e89eee5-8d13-4fc-GT_TOPIC_gt_5,0e89eee5-8d13-4fc
gt_4,0.8579354404841963,5948,0e89eee5-8d13-4fc-GT_TOPIC_gt_4,0e89eee5-8d13-4fc
gt_1,0.6,5,0e89eee5-8d13-4fc-GT_TOPIC_gt_1,0e89eee5-8d13-4fc
gt_8,0.4,5,0e89eee5-8d13-4fc-GT_TOPIC_gt_8,0e89eee5-8d13-4fc
gt_2,0.4444444444444444,9,0e89eee5-8d13-4fc-GT_TOPIC_gt_2,0e89eee5-8d13-4fc
gt_0,0.6666666666666666,9,790489d1-3622-4b1-GT_TOPIC_gt_0,790489d1-3622-4b1
gt_3,0.9981998199819982,2222,790489d1-3622-4b1-GT_TOPIC_gt_3,790489d1-3622-4b1
gt_7,1.0,5,790489d1-3622-4b1-GT_TOPIC_gt_7,790489d1-3622-4b1
gt_9,0.9988801791713325,1786,790489d1-3622-4b1-GT_TOPIC_gt_9,790489d1-3622-4b1
gt_6,0.5714285714285714,7,790489d1-3622-4b1-GT_TOPIC_gt_6,790489d1-3622-4b1
gt_5,0.5,4,790489d1-3622-4b1-GT_TOPIC_gt_5,790489d1-3622-4b1
gt_4,0.9989912575655683,5948,790489d1-3622-4b1-GT_TOPIC_gt_4,790489d1-3622-4b1
gt_1,0.6,5,790489d1-3622-4b1-GT_TOPIC_gt_1,790489d1-3622-4b1
gt_8,0.4,5,790489d1-3622-4b1-GT_TOPIC_gt_8,790489d1-3622-4b1
gt_2,0.6666666666666666,9,790489d1-3622-4b1-GT_TOPIC_gt_2,790489d1-3622-4b1
gt_0,0.3333333333333333,9,a8b09278-3788-463-GT_TOPIC_gt_0,a8b09278-3788-463
gt_3,0.9986498649864987,2222,a8b09278-3788-463-GT_TOPIC_gt_3,a8b09278-3788-463
gt_7,1.0,5,a8b09278-3788-463-GT_TOPIC_gt_7,a8b09278-3788-463
gt_9,0.9994400895856663,1786,a8b09278-3788-463-GT_TOPIC_gt_9,a8b09278-3788-463
gt_6,0.42857142857142855,7,a8b09278-3788-463-GT_TOPIC_gt_6,a8b09278-3788-463
gt_5,0.25,4,a8b09278-3788-463-GT_TOPIC_gt_5,a8b09278-3788-463
gt_4,1.0,5948,a8b09278-3788-463-GT_TOPIC_gt_4,a8b09278-3788-463
gt_1,0.8,5,a8b09278-3788-463-GT_TOPIC_gt_1,a8b09278-3788-463
gt_8,0.6,5,a8b09278-3788-463-GT_TOPIC_gt_8,a8b09278-3788-463
gt_2,0.7777777777777778,9,a8b09278-3788-463-GT_TOPIC_gt_2,a8b09278-3788-463
gt_0,0.2222222222222222,9,804c7669-5cbb-484-GT_TOPIC_gt_0,804c7669-5cbb-484
gt_3,0.9851485148514851,2222,804c7669-5cbb-484-GT_TOPIC_gt_3,804c7669-5cbb-484
gt_7,0.2,5,804c7669-5cbb-484-GT_TOPIC_gt_7,804c7669-5cbb-484
gt_9,0.9120940649496081,1786,804c7669-5cbb-484-GT_TOPIC_gt_9,804c7669-5cbb-484
gt_6,0.2857142857142857,7,804c7669-5cbb-484-GT_TOPIC_gt_6,804c7669-5cbb-484
gt_5,0.5,4,804c7669-5cbb-484-GT_TOPIC_gt_5,804c7669-5cbb-484
gt_4,0.6314727639542703,5948,804c7669-5cbb-484-GT_TOPIC_gt_4,804c7669-5cbb-484
gt_1,0.8,5,804c7669-5cbb-484-GT_TOPIC_gt_1,804c7669-5cbb-484
gt_8,0.4,5,804c7669-5cbb-484-GT_TOPIC_gt_8,804c7669-5cbb-484
gt_2,0.7777777777777778,9,804c7669-5cbb-484-GT_TOPIC_gt_2,804c7669-5cbb-484
gt_0,0.5555555555555556,9,452ff45a-03b2-478-GT_TOPIC_gt_0,452ff45a-03b2-478
gt_3,0.9977497749774977,2222,452ff45a-03b2-478-GT_TOPIC_gt_3,452ff45a-03b2-478
gt_7,1.0,5,452ff45a-03b2-478-GT_TOPIC_gt_7,452ff45a-03b2-478
gt_9,0.9983202687569989,1786,452ff45a-03b2-478-GT_TOPIC_gt_9,452ff45a-03b2-478
gt_6,0.42857142857142855,7,452ff45a-03b2-478-GT_TOPIC_gt_6,452ff45a-03b2-478
gt_5,0.5,4,452ff45a-03b2-478-GT_TOPIC_gt_5,452ff45a-03b2-478
gt_4,0.9996637525218561,5948,452ff45a-03b2-478-GT_TOPIC_gt_4,452ff45a-03b2-478
gt_1,0.6,5,452ff45a-03b2-478-GT_TOPIC_gt_1,452ff45a-03b2-478
gt_8,0.4,5,452ff45a-03b2-478-GT_TOPIC_gt_8,452ff45a-03b2-478
gt_2,0.5555555555555556,9,452ff45a-03b2-478-GT_TOPIC_gt_2,452ff45a-03b2-478
gt_0,0.4444444444444444,9,cbc56a55-a2ba-449-GT_TOPIC_gt_0,cbc56a55-a2ba-449
gt_3,0.9986498649864987,2222,cbc56a55-a2ba-449-GT_TOPIC_gt_3,cbc56a55-a2ba-449
gt_7,1.0,5,cbc56a55-a2ba-449-GT_TOPIC_gt_7,cbc56a55-a2ba-449
gt_9,0.9983202687569989,1786,cbc56a55-a2ba-449-GT_TOPIC_gt_9,cbc56a55-a2ba-449
gt_6,0.42857142857142855,7,cbc56a55-a2ba-449-GT_TOPIC_gt_6,cbc56a55-a2ba-449
gt_5,0.25,4,cbc56a55-a2ba-449-GT_TOPIC_gt_5,cbc56a55-a2ba-449
gt_4,0.9993275050437121,5948,cbc56a55-a2ba-449-GT_TOPIC_gt_4,cbc56a55-a2ba-449
gt_1,0.8,5,cbc56a55-a2ba-449-GT_TOPIC_gt_1,cbc56a55-a2ba-449
gt_8,0.4,5,cbc56a55-a2ba-449-GT_TOPIC_gt_8,cbc56a55-a2ba-449
gt_2,0.5555555555555556,9,cbc56a55-a2ba-449-GT_TOPIC_gt_2,cbc56a55-a2ba-449
gt_0,0.2222222222222222,9,91d60bfc-a6b0-4eb-GT_TOPIC_gt_0,91d60bfc-a6b0-4eb
gt_3,0.9171917191719172,2222,91d60bfc-a6b0-4eb-GT_TOPIC_gt_3,91d60bfc-a6b0-4eb
gt_7,0.4,5,91d60bfc-a6b0-4eb-GT_TOPIC_gt_7,91d60bfc-a6b0-4eb
gt_9,0.8784994400895857,1786,91d60bfc-a6b0-4eb-GT_TOPIC_gt_9,91d60bfc-a6b0-4eb
gt_6,0.2857142857142857,7,91d60bfc-a6b0-4eb-GT_TOPIC_gt_6,91d60bfc-a6b0-4eb
gt_5,0.5,4,91d60bfc-a6b0-4eb-GT_TOPIC_gt_5,91d60bfc-a6b0-4eb
gt_4,0.6479488903833222,5948,91d60bfc-a6b0-4eb-GT_TOPIC_gt_4,91d60bfc-a6b0-4eb
gt_1,0.4,5,91d60bfc-a6b0-4eb-GT_TOPIC_gt_1,91d60bfc-a6b0-4eb
gt_8,0.4,5,91d60bfc-a6b0-4eb-GT_TOPIC_gt_8,91d60bfc-a6b0-4eb
gt_2,0.3333333333333333,9,91d60bfc-a6b0-4eb-GT_TOPIC_gt_2,91d60bfc-a6b0-4eb
gt_0,0.4444444444444444,9,a6a77d0d-1215-456-GT_TOPIC_gt_0,a6a77d0d-1215-456
gt_3,0.9986498649864987,2222,a6a77d0d-1215-456-GT_TOPIC_gt_3,a6a77d0d-1215-456
gt_7,1.0,5,a6a77d0d-1215-456-GT_TOPIC_gt_7,a6a77d0d-1215-456
gt_9,0.9977603583426652,1786,a6a77d0d-1215-456-GT_TOPIC_gt_9,a6a77d0d-1215-456
gt_6,0.2857142857142857,7,a6a77d0d-1215-456-GT_TOPIC_gt_6,a6a77d0d-1215-456
gt_5,0.5,4,a6a77d0d-1215-456-GT_TOPIC_gt_5,a6a77d0d-1215-456
gt_4,0.9993275050437121,5948,a6a77d0d-1215-456-GT_TOPIC_gt_4,a6a77d0d-1215-456
gt_1,0.8,5,a6a77d0d-1215-456-GT_TOPIC_gt_1,a6a77d0d-1215-456
gt_8,0.6,5,a6a77d0d-1215-456-GT_TOPIC_gt_8,a6a77d0d-1215-456
gt_2,0.7777777777777778,9,a6a77d0d-1215-456-GT_TOPIC_gt_2,a6a77d0d-1215-456
gt_0,0.3333333333333333,9,dba4a315-77b4-43c-GT_TOPIC_gt_0,dba4a315-77b4-43c
gt_3,0.9113411341134113,2222,dba4a315-77b4-43c-GT_TOPIC_gt_3,dba4a315-77b4-43c
gt_7,0.4,5,dba4a315-77b4-43c-GT_TOPIC_gt_7,dba4a315-77b4-43c
gt_9,0.9927211646136618,1786,dba4a315-77b4-43c-GT_TOPIC_gt_9,dba4a315-77b4-43c
gt_6,0.42857142857142855,7,dba4a315-77b4-43c-GT_TOPIC_gt_6,dba4a315-77b4-43c
gt_5,0.25,4,dba4a315-77b4-43c-GT_TOPIC_gt_5,dba4a315-77b4-43c
gt_4,0.7387357094821789,5948,dba4a315-77b4-43c-GT_TOPIC_gt_4,dba4a315-77b4-43c
gt_1,0.2,5,dba4a315-77b4-43c-GT_TOPIC_gt_1,dba4a315-77b4-43c
gt_8,0.4,5,dba4a315-77b4-43c-GT_TOPIC_gt_8,dba4a315-77b4-43c
gt_2,0.5555555555555556,9,dba4a315-77b4-43c-GT_TOPIC_gt_2,dba4a315-77b4-43c
gt_0,0.4444444444444444,9,23a72729-fd26-4bf-GT_TOPIC_gt_0,23a72729-fd26-4bf
gt_3,0.9986498649864987,2222,23a72729-fd26-4bf-GT_TOPIC_gt_3,23a72729-fd26-4bf
gt_7,0.8,5,23a72729-fd26-4bf-GT_TOPIC_gt_7,23a72729-fd26-4bf
gt_9,0.9988801791713325,1786,23a72729-fd26-4bf-GT_TOPIC_gt_9,23a72729-fd26-4bf
gt_6,0.42857142857142855,7,23a72729-fd26-4bf-GT_TOPIC_gt_6,23a72729-fd26-4bf
gt_5,0.75,4,23a72729-fd26-4bf-GT_TOPIC_gt_5,23a72729-fd26-4bf
gt_4,0.9989912575655683,5948,23a72729-fd26-4bf-GT_TOPIC_gt_4,23a72729-fd26-4bf
gt_1,0.4,5,23a72729-fd26-4bf-GT_TOPIC_gt_1,23a72729-fd26-4bf
gt_8,0.4,5,23a72729-fd26-4bf-GT_TOPIC_gt_8,23a72729-fd26-4bf
gt_2,0.7777777777777778,9,23a72729-fd26-4bf-GT_TOPIC_gt_2,23a72729-fd26-4bf
gt_0,0.4444444444444444,9,31a31c67-4e7c-45f-GT_TOPIC_gt_0,31a31c67-4e7c-45f
gt_3,0.9986498649864987,2222,31a31c67-4e7c-45f-GT_TOPIC_gt_3,31a31c67-4e7c-45f
gt_7,0.8,5,31a31c67-4e7c-45f-GT_TOPIC_gt_7,31a31c67-4e7c-45f
gt_9,0.72508398656215,1786,31a31c67-4e7c-45f-GT_TOPIC_gt_9,31a31c67-4e7c-45f
gt_6,0.2857142857142857,7,31a31c67-4e7c-45f-GT_TOPIC_gt_6,31a31c67-4e7c-45f
gt_5,0.5,4,31a31c67-4e7c-45f-GT_TOPIC_gt_5,31a31c67-4e7c-45f
gt_4,0.9066913248150639,5948,31a31c67-4e7c-45f-GT_TOPIC_gt_4,31a31c67-4e7c-45f
