doc_id,run_id,topic_id,gt_topic,topic_prob,topic_assigned,silhouette
test/17766,baseline_run,baseline_run-TOPIC_34,acq,0.199879036140986,baseline_run-TOPIC_58,-0.0203399191215983
test/17766,baseline_run,baseline_run-TOPIC_58,acq,0.567745208734995,baseline_run-TOPIC_58,-0.0203399191215983
test/17770,baseline_run,baseline_run-TOPIC_58,acq,0.603827312231606,baseline_run-TOPIC_58,-0.0531996814406138
test/17770,baseline_run,baseline_run-TOPIC_60,acq,0.246198913205289,baseline_run-TOPIC_58,-0.0531996814406138
test/17771,baseline_run,baseline_run-TOPIC_13,crude,0.145402688685112,baseline_run-TOPIC_58,-0.0971748589793348
test/17771,baseline_run,baseline_run-TOPIC_21,crude,0.0483279911533119,baseline_run-TOPIC_58,-0.0971748589793348
test/17771,baseline_run,baseline_run-TOPIC_32,crude,0.0186085134960779,baseline_run-TOPIC_58,-0.0971748589793348
test/17771,baseline_run,baseline_run-TOPIC_41,crude,0.0351219264097905,baseline_run-TOPIC_58,-0.0971748589793348
test/17771,baseline_run,baseline_run-TOPIC_50,crude,0.113307770339264,baseline_run-TOPIC_58,-0.0971748589793348
test/17771,baseline_run,baseline_run-TOPIC_58,crude,0.465736634051772,baseline_run-TOPIC_58,-0.0971748589793348
test/17771,baseline_run,baseline_run-TOPIC_60,crude,0.0794747159212265,baseline_run-TOPIC_58,-0.0971748589793348
test/17773,baseline_run,baseline_run-TOPIC_14,earn,0.452897850232142,baseline_run-TOPIC_14,0.181012564722529
test/17773,baseline_run,baseline_run-TOPIC_24,earn,0.0836046259587316,baseline_run-TOPIC_14,0.181012564722529
test/17773,baseline_run,baseline_run-TOPIC_58,earn,0.251096896295029,baseline_run-TOPIC_14,0.181012564722529
test/17775,baseline_run,baseline_run-TOPIC_21,acq,0.508680891968407,baseline_run-TOPIC_21,-0.0170206690762687
test/17775,baseline_run,baseline_run-TOPIC_58,acq,0.335911860180546,baseline_run-TOPIC_21,-0.0170206690762687
test/17776,baseline_run,baseline_run-TOPIC_6,acq,0.117058073344906,baseline_run-TOPIC_58,-0.0362749386818136
test/17776,baseline_run,baseline_run-TOPIC_39,acq,0.0884589780469981,baseline_run-TOPIC_58,-0.0362749386818136
test/17776,baseline_run,baseline_run-TOPIC_58,acq,0.396819821470981,baseline_run-TOPIC_58,-0.0362749386818136
test/17776,baseline_run,baseline_run-TOPIC_60,acq,0.277869550045902,baseline_run-TOPIC_58,-0.0362749386818136
test/17777,baseline_run,baseline_run-TOPIC_25,acq,0.264753986692118,baseline_run-TOPIC_58,-0.0858493080248012
test/17777,baseline_run,baseline_run-TOPIC_46,acq,0.183985779106479,baseline_run-TOPIC_58,-0.0858493080248012
test/17777,baseline_run,baseline_run-TOPIC_58,acq,0.389686383701668,baseline_run-TOPIC_58,-0.0858493080248012
test/17780,baseline_run,baseline_run-TOPIC_13,crude,0.0108006295942541,baseline_run-TOPIC_58,-0.0162307613146276
test/17780,baseline_run,baseline_run-TOPIC_14,crude,0.200941723346436,baseline_run-TOPIC_58,-0.0162307613146276
test/17780,baseline_run,baseline_run-TOPIC_21,crude,0.169821985174293,baseline_run-TOPIC_58,-0.0162307613146276
test/17780,baseline_run,baseline_run-TOPIC_27,crude,0.0193897755523387,baseline_run-TOPIC_58,-0.0162307613146276
test/17780,baseline_run,baseline_run-TOPIC_56,crude,0.0279983268079271,baseline_run-TOPIC_58,-0.0162307613146276
test/17780,baseline_run,baseline_run-TOPIC_58,crude,0.440710735487967,baseline_run-TOPIC_58,-0.0162307613146276
test/17780,baseline_run,baseline_run-TOPIC_60,crude,0.0287415150884784,baseline_run-TOPIC_58,-0.0162307613146276
test/17782,baseline_run,baseline_run-TOPIC_12,acq,0.0522477352427292,baseline_run-TOPIC_58,-0.0165413410664111
test/17782,baseline_run,baseline_run-TOPIC_19,acq,0.295842968625184,baseline_run-TOPIC_58,-0.0165413410664111
test/17782,baseline_run,baseline_run-TOPIC_54,acq,0.0139937765785447,baseline_run-TOPIC_58,-0.0165413410664111
test/17782,baseline_run,baseline_run-TOPIC_58,acq,0.373662635007935,baseline_run-TOPIC_58,-0.0165413410664111
test/17782,baseline_run,baseline_run-TOPIC_60,acq,0.133485494215987,baseline_run-TOPIC_58,-0.0165413410664111
test/17784,baseline_run,baseline_run-TOPIC_13,acq,0.125236158657132,baseline_run-TOPIC_25,0.0591573907499951
test/17784,baseline_run,baseline_run-TOPIC_25,acq,0.502701646226951,baseline_run-TOPIC_25,0.0591573907499951
test/17784,baseline_run,baseline_run-TOPIC_58,acq,0.202208773971964,baseline_run-TOPIC_25,0.0591573907499951
test/17785,baseline_run,baseline_run-TOPIC_18,acq,0.210135854046888,baseline_run-TOPIC_25,0.0346288288515912
test/17785,baseline_run,baseline_run-TOPIC_25,acq,0.372614178717354,baseline_run-TOPIC_25,0.0346288288515912
test/17785,baseline_run,baseline_run-TOPIC_27,acq,0.122201588828798,baseline_run-TOPIC_25,0.0346288288515912
test/17785,baseline_run,baseline_run-TOPIC_58,acq,0.123666004299163,baseline_run-TOPIC_25,0.0346288288515912
test/17787,baseline_run,baseline_run-TOPIC_58,acq,0.320469367110509,baseline_run-TOPIC_62,-0.00741485251668401
test/17787,baseline_run,baseline_run-TOPIC_62,acq,0.437511369680188,baseline_run-TOPIC_62,-0.00741485251668401
test/17788,baseline_run,baseline_run-TOPIC_14,earn,0.669523080329821,baseline_run-TOPIC_14,0.222556293017204
test/17788,baseline_run,baseline_run-TOPIC_44,earn,0.0665134692336419,baseline_run-TOPIC_14,0.222556293017204
test/17788,baseline_run,baseline_run-TOPIC_61,earn,0.0648613238098007,baseline_run-TOPIC_14,0.222556293017204
test/17791,baseline_run,baseline_run-TOPIC_14,earn,0.551912530235996,baseline_run-TOPIC_14,0.180208460618636
test/17791,baseline_run,baseline_run-TOPIC_18,earn,0.112482538313258,baseline_run-TOPIC_14,0.180208460618636
test/17791,baseline_run,baseline_run-TOPIC_58,earn,0.0904712342036841,baseline_run-TOPIC_14,0.180208460618636
test/17791,baseline_run,baseline_run-TOPIC_61,earn,0.0736341984613554,baseline_run-TOPIC_14,0.180208460618636
test/17792,baseline_run,baseline_run-TOPIC_0,acq,0.414451640615094,baseline_run-TOPIC_0,-0.028102089828245
test/17792,baseline_run,baseline_run-TOPIC_58,acq,0.337151602786061,baseline_run-TOPIC_0,-0.028102089828245
test/17795,baseline_run,baseline_run-TOPIC_9,earn,0.149494844834534,baseline_run-TOPIC_14,0.13138131123857
test/17795,baseline_run,baseline_run-TOPIC_14,earn,0.632631432448663,baseline_run-TOPIC_14,0.13138131123857
test/17798,baseline_run,baseline_run-TOPIC_12,acq,0.235683396691324,baseline_run-TOPIC_58,-0.0158555100288198
test/17798,baseline_run,baseline_run-TOPIC_21,acq,0.229022685966378,baseline_run-TOPIC_58,-0.0158555100288198
test/17798,baseline_run,baseline_run-TOPIC_58,acq,0.292733131760899,baseline_run-TOPIC_58,-0.0158555100288198
test/17802,baseline_run,baseline_run-TOPIC_14,earn,0.759364797128181,baseline_run-TOPIC_14,0.141225119156583
test/17808,baseline_run,baseline_run-TOPIC_14,earn,0.496085371984962,baseline_run-TOPIC_14,0.0899174777580624
test/17808,baseline_run,baseline_run-TOPIC_45,earn,0.260583256807179,baseline_run-TOPIC_14,0.0899174777580624
test/17808,baseline_run,baseline_run-TOPIC_58,earn,0.0609092646259412,baseline_run-TOPIC_14,0.0899174777580624
test/17809,baseline_run,baseline_run-TOPIC_0,acq,0.348369850108437,baseline_run-TOPIC_58,-0.0264969526767399
test/17809,baseline_run,baseline_run-TOPIC_58,acq,0.50204848380609,baseline_run-TOPIC_58,-0.0264969526767399
test/17810,baseline_run,baseline_run-TOPIC_35,acq,0.0968097997910798,baseline_run-TOPIC_58,-0.00758645686091066
test/17810,baseline_run,baseline_run-TOPIC_48,acq,0.26311123142684,baseline_run-TOPIC_58,-0.00758645686091066
test/17810,baseline_run,baseline_run-TOPIC_58,acq,0.384131554176369,baseline_run-TOPIC_58,-0.00758645686091066
test/17810,baseline_run,baseline_run-TOPIC_60,acq,0.075946520767263,baseline_run-TOPIC_58,-0.00758645686091066
test/17811,baseline_run,baseline_run-TOPIC_14,earn,0.476207626692107,baseline_run-TOPIC_14,0.16409793233343
test/17811,baseline_run,baseline_run-TOPIC_27,earn,0.139161300756837,baseline_run-TOPIC_14,0.16409793233343
test/17811,baseline_run,baseline_run-TOPIC_30,earn,0.0685136946316627,baseline_run-TOPIC_14,0.16409793233343
test/17811,baseline_run,baseline_run-TOPIC_47,earn,0.092691487052684,baseline_run-TOPIC_14,0.16409793233343
test/17812,baseline_run,baseline_run-TOPIC_13,acq,0.0103156953655132,baseline_run-TOPIC_58,0.00183541529048181
test/17812,baseline_run,baseline_run-TOPIC_23,acq,0.0317372330689793,baseline_run-TOPIC_58,0.00183541529048181
test/17812,baseline_run,baseline_run-TOPIC_25,acq,0.0169012165135751,baseline_run-TOPIC_58,0.00183541529048181
test/17812,baseline_run,baseline_run-TOPIC_43,acq,0.1821689335956,baseline_run-TOPIC_58,0.00183541529048181
test/17812,baseline_run,baseline_run-TOPIC_58,acq,0.531805053560546,baseline_run-TOPIC_58,0.00183541529048181
test/17812,baseline_run,baseline_run-TOPIC_59,acq,0.0341861889035928,baseline_run-TOPIC_58,0.00183541529048181
test/17812,baseline_run,baseline_run-TOPIC_60,acq,0.0916979801842513,baseline_run-TOPIC_58,0.00183541529048181
test/17813,baseline_run,baseline_run-TOPIC_4,crude,0.236843408412469,baseline_run-TOPIC_58,-0.0127280508103007
test/17813,baseline_run,baseline_run-TOPIC_41,crude,0.0634875836527997,baseline_run-TOPIC_58,-0.0127280508103007
test/17813,baseline_run,baseline_run-TOPIC_58,crude,0.455939836927679,baseline_run-TOPIC_58,-0.0127280508103007
test/17813,baseline_run,baseline_run-TOPIC_60,crude,0.107569047479514,baseline_run-TOPIC_58,-0.0127280508103007
test/17816,baseline_run,baseline_run-TOPIC_28,crude,0.306284713712461,baseline_run-TOPIC_58,-0.0272214027675155
test/17816,baseline_run,baseline_run-TOPIC_56,crude,0.0883023277502369,baseline_run-TOPIC_58,-0.0272214027675155
test/17816,baseline_run,baseline_run-TOPIC_58,crude,0.458389807359134,baseline_run-TOPIC_58,-0.0272214027675155
test/17816,baseline_run,baseline_run-TOPIC_60,crude,0.0285648360525855,baseline_run-TOPIC_58,-0.0272214027675155
test/17822,baseline_run,baseline_run-TOPIC_14,acq,0.132774877001877,baseline_run-TOPIC_58,-0.0202429376397027
test/17822,baseline_run,baseline_run-TOPIC_58,acq,0.442675346373523,baseline_run-TOPIC_58,-0.0202429376397027
test/17822,baseline_run,baseline_run-TOPIC_60,acq,0.0251690093775203,baseline_run-TOPIC_58,-0.0202429376397027
test/17822,baseline_run,baseline_run-TOPIC_62,acq,0.184722589484726,baseline_run-TOPIC_58,-0.0202429376397027
test/17823,baseline_run,baseline_run-TOPIC_3,hog,0.151805069881076,baseline_run-TOPIC_58,-0.00579014333302193
test/17823,baseline_run,baseline_run-TOPIC_21,hog,0.0416041863631491,baseline_run-TOPIC_58,-0.00579014333302193
test/17823,baseline_run,baseline_run-TOPIC_50,hog,0.128100336745114,baseline_run-TOPIC_58,-0.00579014333302193
test/17823,baseline_run,baseline_run-TOPIC_56,hog,0.0235189388454475,baseline_run-TOPIC_58,-0.00579014333302193
test/17823,baseline_run,baseline_run-TOPIC_58,hog,0.522493107144401,baseline_run-TOPIC_58,-0.00579014333302193
test/17825,baseline_run,baseline_run-TOPIC_25,acq,0.500421771740283,baseline_run-TOPIC_25,-0.0231583144874093
test/17825,baseline_run,baseline_run-TOPIC_51,acq,0.0507634452247616,baseline_run-TOPIC_25,-0.0231583144874093
test/17825,baseline_run,baseline_run-TOPIC_58,acq,0.261042457525937,baseline_run-TOPIC_25,-0.0231583144874093
test/17829,baseline_run,baseline_run-TOPIC_41,iron-steel,0.29852643332036,baseline_run-TOPIC_58,-0.0103499621318292
test/17829,baseline_run,baseline_run-TOPIC_58,iron-steel,0.512598582845493,baseline_run-TOPIC_58,-0.0103499621318292
test/17829,baseline_run,baseline_run-TOPIC_60,iron-steel,0.0154238168499855,baseline_run-TOPIC_58,-0.0103499621318292
test/17834,baseline_run,baseline_run-TOPIC_14,earn,0.443197691269423,baseline_run-TOPIC_14,0.134652243988637
test/17834,baseline_run,baseline_run-TOPIC_64,earn,0.314233046140697,baseline_run-TOPIC_14,0.134652243988637
test/17835,baseline_run,baseline_run-TOPIC_25,acq,0.105561802349979,baseline_run-TOPIC_58,-0.0248310499424465
test/17835,baseline_run,baseline_run-TOPIC_27,acq,0.0516457696184096,baseline_run-TOPIC_58,-0.0248310499424465
test/17835,baseline_run,baseline_run-TOPIC_30,acq,0.140699177055258,baseline_run-TOPIC_58,-0.0248310499424465
test/17835,baseline_run,baseline_run-TOPIC_58,acq,0.531613822254479,baseline_run-TOPIC_58,-0.0248310499424465
test/17837,baseline_run,baseline_run-TOPIC_25,acq,0.314162786873614,baseline_run-TOPIC_25,0.0329590688564122
test/17837,baseline_run,baseline_run-TOPIC_48,acq,0.119822598798994,baseline_run-TOPIC_25,0.0329590688564122
test/17837,baseline_run,baseline_run-TOPIC_58,acq,0.298066588407673,baseline_run-TOPIC_25,0.0329590688564122
test/17837,baseline_run,baseline_run-TOPIC_60,acq,0.129347151351047,baseline_run-TOPIC_25,0.0329590688564122
test/17839,baseline_run,baseline_run-TOPIC_3,acq,0.139033810253261,baseline_run-TOPIC_58,-0.0384352294262785
test/17839,baseline_run,baseline_run-TOPIC_20,acq,0.175891573569762,baseline_run-TOPIC_58,-0.0384352294262785
test/17839,baseline_run,baseline_run-TOPIC_21,acq,0.0564140153038921,baseline_run-TOPIC_58,-0.0384352294262785
test/17839,baseline_run,baseline_run-TOPIC_27,acq,0.00572385585302116,baseline_run-TOPIC_58,-0.0384352294262785
test/17839,baseline_run,baseline_run-TOPIC_32,acq,0.0127055664669059,baseline_run-TOPIC_58,-0.0384352294262785
test/17839,baseline_run,baseline_run-TOPIC_56,acq,0.0428946188885221,baseline_run-TOPIC_58,-0.0384352294262785
test/17839,baseline_run,baseline_run-TOPIC_58,acq,0.447118871744887,baseline_run-TOPIC_58,-0.0384352294262785
test/17839,baseline_run,baseline_run-TOPIC_60,acq,0.0182496542711158,baseline_run-TOPIC_58,-0.0384352294262785
test/17839,baseline_run,baseline_run-TOPIC_61,acq,0.00626346043171597,baseline_run-TOPIC_58,-0.0384352294262785
test/17847,baseline_run,baseline_run-TOPIC_8,acq,0.241170944688399,baseline_run-TOPIC_58,-0.0454347943256155
test/17847,baseline_run,baseline_run-TOPIC_58,acq,0.55448865329623,baseline_run-TOPIC_58,-0.0454347943256155
test/17848,baseline_run,baseline_run-TOPIC_14,earn,0.522012664507122,baseline_run-TOPIC_14,0.206810892248836
test/17848,baseline_run,baseline_run-TOPIC_29,earn,0.22544202069027,baseline_run-TOPIC_14,0.206810892248836
test/17849,baseline_run,baseline_run-TOPIC_2,acq,0.022208647137445,baseline_run-TOPIC_58,-0.00916393096461204
test/17849,baseline_run,baseline_run-TOPIC_3,acq,0.0369286032880597,baseline_run-TOPIC_58,-0.00916393096461204
test/17849,baseline_run,baseline_run-TOPIC_9,acq,0.247448626810833,baseline_run-TOPIC_58,-0.00916393096461204
test/17849,baseline_run,baseline_run-TOPIC_21,acq,0.114139575284346,baseline_run-TOPIC_58,-0.00916393096461204
test/17849,baseline_run,baseline_run-TOPIC_23,acq,0.0426345129745522,baseline_run-TOPIC_58,-0.00916393096461204
test/17849,baseline_run,baseline_run-TOPIC_24,acq,0.00884034637280942,baseline_run-TOPIC_58,-0.00916393096461204
test/17849,baseline_run,baseline_run-TOPIC_58,acq,0.425559275272695,baseline_run-TOPIC_58,-0.00916393096461204
test/17853,baseline_run,baseline_run-TOPIC_16,acq,0.289882587079127,baseline_run-TOPIC_58,-0.0583603777556795
test/17853,baseline_run,baseline_run-TOPIC_48,acq,0.119467774049227,baseline_run-TOPIC_58,-0.0583603777556795
test/17853,baseline_run,baseline_run-TOPIC_58,acq,0.380260533613068,baseline_run-TOPIC_58,-0.0583603777556795
test/17857,baseline_run,baseline_run-TOPIC_19,acq,0.147318246156571,baseline_run-TOPIC_58,-0.0146215564519506
test/17857,baseline_run,baseline_run-TOPIC_58,acq,0.541544982757483,baseline_run-TOPIC_58,-0.0146215564519506
test/17857,baseline_run,baseline_run-TOPIC_60,acq,0.134372702150964,baseline_run-TOPIC_58,-0.0146215564519506
test/17860,baseline_run,baseline_run-TOPIC_3,acq,0.207929716035103,baseline_run-TOPIC_23,0.0287359822349067
test/17860,baseline_run,baseline_run-TOPIC_15,acq,0.0430281794404192,baseline_run-TOPIC_23,0.0287359822349067
test/17860,baseline_run,baseline_run-TOPIC_23,acq,0.394396358170724,baseline_run-TOPIC_23,0.0287359822349067
test/17860,baseline_run,baseline_run-TOPIC_58,acq,0.133059623099219,baseline_run-TOPIC_23,0.0287359822349067
test/17860,baseline_run,baseline_run-TOPIC_60,acq,0.0322637887216138,baseline_run-TOPIC_23,0.0287359822349067
test/17863,baseline_run,baseline_run-TOPIC_15,acq,0.00622863144811782,baseline_run-TOPIC_58,-0.00187351864245763
test/17863,baseline_run,baseline_run-TOPIC_21,acq,0.00724291840501362,baseline_run-TOPIC_58,-0.00187351864245763
test/17863,baseline_run,baseline_run-TOPIC_22,acq,0.00567872429792156,baseline_run-TOPIC_58,-0.00187351864245763
test/17863,baseline_run,baseline_run-TOPIC_25,acq,0.174121244437959,baseline_run-TOPIC_58,-0.00187351864245763
test/17863,baseline_run,baseline_run-TOPIC_27,acq,0.00867666475605055,baseline_run-TOPIC_58,-0.00187351864245763
test/17863,baseline_run,baseline_run-TOPIC_48,acq,0.00922095818382094,baseline_run-TOPIC_58,-0.00187351864245763
test/17863,baseline_run,baseline_run-TOPIC_54,acq,0.167125892765873,baseline_run-TOPIC_58,-0.00187351864245763
test/17863,baseline_run,baseline_run-TOPIC_55,acq,0.0879499546843339,baseline_run-TOPIC_58,-0.00187351864245763
test/17863,baseline_run,baseline_run-TOPIC_56,acq,0.0103169009356677,baseline_run-TOPIC_58,-0.00187351864245763
test/17863,baseline_run,baseline_run-TOPIC_58,acq,0.345168301886858,baseline_run-TOPIC_58,-0.00187351864245763
test/17863,baseline_run,baseline_run-TOPIC_60,acq,0.0757127365936769,baseline_run-TOPIC_58,-0.00187351864245763
test/17864,baseline_run,baseline_run-TOPIC_21,acq,0.1403443540341,baseline_run-TOPIC_58,-0.0229109896652872
test/17864,baseline_run,baseline_run-TOPIC_25,acq,0.291924355509997,baseline_run-TOPIC_58,-0.0229109896652872
test/17864,baseline_run,baseline_run-TOPIC_58,acq,0.40990324791931,baseline_run-TOPIC_58,-0.0229109896652872
test/17866,baseline_run,baseline_run-TOPIC_42,acq,0.0717602323327644,baseline_run-TOPIC_58,-0.0156708490774143
test/17866,baseline_run,baseline_run-TOPIC_52,acq,0.0274078830906159,baseline_run-TOPIC_58,-0.0156708490774143
test/17866,baseline_run,baseline_run-TOPIC_58,acq,0.715368921506235,baseline_run-TOPIC_58,-0.0156708490774143
test/17867,baseline_run,baseline_run-TOPIC_15,acq,0.432186691776101,baseline_run-TOPIC_15,-0.00714321460419831
test/17867,baseline_run,baseline_run-TOPIC_58,acq,0.314187496185221,baseline_run-TOPIC_15,-0.00714321460419831
test/17870,baseline_run,baseline_run-TOPIC_7,alum,0.0282353916936052,baseline_run-TOPIC_58,-0.0072791190244267
test/17870,baseline_run,baseline_run-TOPIC_21,alum,0.118451852166771,baseline_run-TOPIC_58,-0.0072791190244267
test/17870,baseline_run,baseline_run-TOPIC_44,alum,0.180957612831165,baseline_run-TOPIC_58,-0.0072791190244267
test/17870,baseline_run,baseline_run-TOPIC_58,alum,0.559746181304755,baseline_run-TOPIC_58,-0.0072791190244267
test/17872,baseline_run,baseline_run-TOPIC_47,acq,0.0585683119408368,baseline_run-TOPIC_58,-0.0368288505362613
test/17872,baseline_run,baseline_run-TOPIC_58,acq,0.631177428379026,baseline_run-TOPIC_58,-0.0368288505362613
test/17872,baseline_run,baseline_run-TOPIC_60,acq,0.155078931525257,baseline_run-TOPIC_58,-0.0368288505362613
test/17873,baseline_run,baseline_run-TOPIC_13,acq,0.0112035921646949,baseline_run-TOPIC_58,-0.0377988526276537
test/17873,baseline_run,baseline_run-TOPIC_21,acq,0.0281861173124912,baseline_run-TOPIC_58,-0.0377988526276537
test/17873,baseline_run,baseline_run-TOPIC_58,acq,0.499404403383567,baseline_run-TOPIC_58,-0.0377988526276537
test/17873,baseline_run,baseline_run-TOPIC_60,acq,0.34759542858946,baseline_run-TOPIC_58,-0.0377988526276537
test/17874,baseline_run,baseline_run-TOPIC_7,alum,0.0556342690894523,baseline_run-TOPIC_58,-0.00590066533720817
test/17874,baseline_run,baseline_run-TOPIC_21,alum,0.0943195854130927,baseline_run-TOPIC_58,-0.00590066533720817
test/17874,baseline_run,baseline_run-TOPIC_44,alum,0.140347324550606,baseline_run-TOPIC_58,-0.00590066533720817
test/17874,baseline_run,baseline_run-TOPIC_56,alum,0.0248869332301044,baseline_run-TOPIC_58,-0.00590066533720817
test/17874,baseline_run,baseline_run-TOPIC_58,alum,0.578429512665196,baseline_run-TOPIC_58,-0.00590066533720817
test/17875,baseline_run,baseline_run-TOPIC_13,crude,0.123487226428075,baseline_run-TOPIC_58,-0.142914204294079
test/17875,baseline_run,baseline_run-TOPIC_21,crude,0.108324340644654,baseline_run-TOPIC_58,-0.142914204294079
test/17875,baseline_run,baseline_run-TOPIC_58,crude,0.595223009816625,baseline_run-TOPIC_58,-0.142914204294079
test/17876,baseline_run,baseline_run-TOPIC_15,acq,0.0323734523817754,baseline_run-TOPIC_58,-0.00815035777148977
test/17876,baseline_run,baseline_run-TOPIC_22,acq,0.0149446802722745,baseline_run-TOPIC_58,-0.00815035777148977
test/17876,baseline_run,baseline_run-TOPIC_32,acq,0.26471716172818,baseline_run-TOPIC_58,-0.00815035777148977
test/17876,baseline_run,baseline_run-TOPIC_42,acq,0.00790782878103989,baseline_run-TOPIC_58,-0.00815035777148977
test/17876,baseline_run,baseline_run-TOPIC_45,acq,0.0146224511836971,baseline_run-TOPIC_58,-0.00815035777148977
test/17876,baseline_run,baseline_run-TOPIC_53,acq,0.00823662488754621,baseline_run-TOPIC_58,-0.00815035777148977
test/17876,baseline_run,baseline_run-TOPIC_58,acq,0.510565990315913,baseline_run-TOPIC_58,-0.00815035777148977
test/17876,baseline_run,baseline_run-TOPIC_60,acq,0.0150685604394469,baseline_run-TOPIC_58,-0.00815035777148977
test/17876,baseline_run,baseline_run-TOPIC_62,acq,0.00805108233743115,baseline_run-TOPIC_58,-0.00815035777148977
test/17877,baseline_run,baseline_run-TOPIC_8,money-fx,0.176753617203966,baseline_run-TOPIC_58,-0.0277791454237997
test/17877,baseline_run,baseline_run-TOPIC_15,money-fx,0.0257885566070953,baseline_run-TOPIC_58,-0.0277791454237997
test/17877,baseline_run,baseline_run-TOPIC_21,money-fx,0.0769125823551645,baseline_run-TOPIC_58,-0.0277791454237997
test/17877,baseline_run,baseline_run-TOPIC_56,money-fx,0.0128209148989244,baseline_run-TOPIC_58,-0.0277791454237997
test/17877,baseline_run,baseline_run-TOPIC_58,money-fx,0.585624604333277,baseline_run-TOPIC_58,-0.0277791454237997
test/17877,baseline_run,baseline_run-TOPIC_60,money-fx,0.0225377492812857,baseline_run-TOPIC_58,-0.0277791454237997
test/17878,baseline_run,baseline_run-TOPIC_32,gas,0.0475771101269215,baseline_run-TOPIC_58,-0.0499286782951442
test/17878,baseline_run,baseline_run-TOPIC_58,gas,0.725640279774384,baseline_run-TOPIC_58,-0.0499286782951442
test/17878,baseline_run,baseline_run-TOPIC_64,gas,0.0428171350732948,baseline_run-TOPIC_58,-0.0499286782951442
test/17880,baseline_run,baseline_run-TOPIC_6,naphtha,0.317420655243084,baseline_run-TOPIC_58,-0.0590397282816482
test/17880,baseline_run,baseline_run-TOPIC_58,naphtha,0.45801876378726,baseline_run-TOPIC_58,-0.0590397282816482
test/17881,baseline_run,baseline_run-TOPIC_21,interest,0.126916300359439,baseline_run-TOPIC_58,-0.0475765055317766
test/17881,baseline_run,baseline_run-TOPIC_46,interest,0.155281294910381,baseline_run-TOPIC_58,-0.0475765055317766
test/17881,baseline_run,baseline_run-TOPIC_51,interest,0.116200189543502,baseline_run-TOPIC_58,-0.0475765055317766
test/17881,baseline_run,baseline_run-TOPIC_58,interest,0.348057325621106,baseline_run-TOPIC_58,-0.0475765055317766
test/17887,baseline_run,baseline_run-TOPIC_14,earn,0.575110021437176,baseline_run-TOPIC_14,-0.0468199009320605
test/17887,baseline_run,baseline_run-TOPIC_17,earn,0.0811306644936389,baseline_run-TOPIC_14,-0.0468199009320605
test/17887,baseline_run,baseline_run-TOPIC_21,earn,0.0824407708994805,baseline_run-TOPIC_14,-0.0468199009320605
test/17892,baseline_run,baseline_run-TOPIC_17,crude,0.283193285530534,baseline_run-TOPIC_58,-0.0650013021140769
test/17892,baseline_run,baseline_run-TOPIC_21,crude,0.105407043136477,baseline_run-TOPIC_58,-0.0650013021140769
test/17892,baseline_run,baseline_run-TOPIC_58,crude,0.461844171463922,baseline_run-TOPIC_58,-0.0650013021140769
test/17894,baseline_run,baseline_run-TOPIC_3,rubber,0.0737379015935301,baseline_run-TOPIC_58,-0.00239977366401952
test/17894,baseline_run,baseline_run-TOPIC_16,rubber,0.0530383903110498,baseline_run-TOPIC_58,-0.00239977366401952
test/17894,baseline_run,baseline_run-TOPIC_21,rubber,0.122855705222625,baseline_run-TOPIC_58,-0.00239977366401952
test/17894,baseline_run,baseline_run-TOPIC_58,rubber,0.6062677781281,baseline_run-TOPIC_58,-0.00239977366401952
test/17894,baseline_run,baseline_run-TOPIC_60,rubber,0.0152281433136922,baseline_run-TOPIC_58,-0.00239977366401952
test/17896,baseline_run,baseline_run-TOPIC_7,gnp,0.0105468882321209,baseline_run-TOPIC_58,-0.0136280788778212
test/17896,baseline_run,baseline_run-TOPIC_12,gnp,0.0996510292324046,baseline_run-TOPIC_58,-0.0136280788778212
test/17896,baseline_run,baseline_run-TOPIC_17,gnp,0.0253344687796002,baseline_run-TOPIC_58,-0.0136280788778212
test/17896,baseline_run,baseline_run-TOPIC_21,gnp,0.140124160421386,baseline_run-TOPIC_58,-0.0136280788778212
test/17896,baseline_run,baseline_run-TOPIC_27,gnp,0.0377594819789023,baseline_run-TOPIC_58,-0.0136280788778212
test/17896,baseline_run,baseline_run-TOPIC_30,gnp,0.0142995107354094,baseline_run-TOPIC_58,-0.0136280788778212
test/17896,baseline_run,baseline_run-TOPIC_41,gnp,0.0112719907237702,baseline_run-TOPIC_58,-0.0136280788778212
test/17896,baseline_run,baseline_run-TOPIC_58,gnp,0.528587150521857,baseline_run-TOPIC_58,-0.0136280788778212
test/17896,baseline_run,baseline_run-TOPIC_60,gnp,0.0568285168624692,baseline_run-TOPIC_58,-0.0136280788778212
test/17897,baseline_run,baseline_run-TOPIC_30,ipi,0.481442616774803,baseline_run-TOPIC_30,0.185567632092319
test/17897,baseline_run,baseline_run-TOPIC_58,ipi,0.358301164518528,baseline_run-TOPIC_30,0.185567632092319
test/17899,baseline_run,baseline_run-TOPIC_21,interest,0.0424971648070366,baseline_run-TOPIC_58,-0.18308251523084
test/17899,baseline_run,baseline_run-TOPIC_51,interest,0.11363051360887,baseline_run-TOPIC_58,-0.18308251523084
test/17899,baseline_run,baseline_run-TOPIC_58,interest,0.558503903093501,baseline_run-TOPIC_58,-0.18308251523084
test/17899,baseline_run,baseline_run-TOPIC_60,interest,0.121727913740516,baseline_run-TOPIC_58,-0.18308251523084
