run_id,topic_id,top_term_order,top_term,top_prob
47121a19-9323-417,47121a19-9323-417-TOPIC_1,72,mir-21,0.000125890000025998
47121a19-9323-417,47121a19-9323-417-TOPIC_1,73,camelu,0.00012571665239836
47121a19-9323-417,47121a19-9323-417-TOPIC_1,74,porpois,0.000125653511265719
47121a19-9323-417,47121a19-9323-417-TOPIC_1,75,gsno,0.000125633902547084
47121a19-9323-417,47121a19-9323-417-TOPIC_1,76,exon-aa,0.000125375701708038
47121a19-9323-417,47121a19-9323-417-TOPIC_1,77,bca,0.000125048756290629
47121a19-9323-417,47121a19-9323-417-TOPIC_1,78,silvestrol,0.000124555522928567
47121a19-9323-417,47121a19-9323-417-TOPIC_1,79,t1ifn,0.000124185411218357
47121a19-9323-417,47121a19-9323-417-TOPIC_1,80,wef,0.000123202424266018
47121a19-9323-417,47121a19-9323-417-TOPIC_1,81,ga-a,0.000122892839926171
47121a19-9323-417,47121a19-9323-417-TOPIC_1,82,cornea,0.000122749629785012
47121a19-9323-417,47121a19-9323-417-TOPIC_1,83,rhdv,0.000122460422280852
47121a19-9323-417,47121a19-9323-417-TOPIC_1,84,bpsabcd,0.000122198148753546
47121a19-9323-417,47121a19-9323-417-TOPIC_1,85,fanc,0.00012197547469748
47121a19-9323-417,47121a19-9323-417-TOPIC_1,86,neu4,5ac,0.000121711394085325
47121a19-9323-417,47121a19-9323-417-TOPIC_1,87,cyclophilin,0.000121418775341194
47121a19-9323-417,47121a19-9323-417-TOPIC_1,88,ginseng,0.000119737866422104
47121a19-9323-417,47121a19-9323-417-TOPIC_1,89,ch/gdgz/2012,0.000119663619807724
47121a19-9323-417,47121a19-9323-417-TOPIC_1,90,scintil,0.000119192825718305
47121a19-9323-417,47121a19-9323-417-TOPIC_1,91,schu,0.000119043490745978
47121a19-9323-417,47121a19-9323-417-TOPIC_1,92,cvt-e002,0.000119041644510297
47121a19-9323-417,47121a19-9323-417-TOPIC_1,93,ad5.rsv-f,0.000118465523495887
47121a19-9323-417,47121a19-9323-417-TOPIC_1,94,aetp,0.000118427079586422
47121a19-9323-417,47121a19-9323-417-TOPIC_1,95,bupleuri,0.000117884833644251
47121a19-9323-417,47121a19-9323-417-TOPIC_1,96,ursol,0.000117742684375696
47121a19-9323-417,47121a19-9323-417-TOPIC_1,97,bril,0.000117487214782331
47121a19-9323-417,47121a19-9323-417-TOPIC_1,98,ns5a,0.000117012205240873
47121a19-9323-417,47121a19-9323-417-TOPIC_1,99,neoepitop,0.00011670777870155
47121a19-9323-417,47121a19-9323-417-TOPIC_1,100,slev,0.000116453367142613
47121a19-9323-417,47121a19-9323-417-TOPIC_2,1,bcov,0.000705546218264408
47121a19-9323-417,47121a19-9323-417-TOPIC_2,2,cypa,0.000584722802411077
47121a19-9323-417,47121a19-9323-417-TOPIC_2,3,il-35,0.000518727744565691
47121a19-9323-417,47121a19-9323-417-TOPIC_2,4,nlrp3,0.000515080085441886
47121a19-9323-417,47121a19-9323-417-TOPIC_2,5,rvp,0.000487653615194407
47121a19-9323-417,47121a19-9323-417-TOPIC_2,6,cmv,0.000456198601029653
47121a19-9323-417,47121a19-9323-417-TOPIC_2,7,npc,0.0004379413239342
47121a19-9323-417,47121a19-9323-417-TOPIC_2,8,dmv,0.00043414935207325
47121a19-9323-417,47121a19-9323-417-TOPIC_2,9,xtag,0.00038801944242944
47121a19-9323-417,47121a19-9323-417-TOPIC_2,10,hku4,0.000382444065603422
47121a19-9323-417,47121a19-9323-417-TOPIC_2,11,inflammasom,0.000381355110515735
47121a19-9323-417,47121a19-9323-417-TOPIC_2,12,hcov-emc,0.000372448613040157
47121a19-9323-417,47121a19-9323-417-TOPIC_2,13,hdl,0.000353718320897923
47121a19-9323-417,47121a19-9323-417-TOPIC_2,14,alpaca,0.000345857003097017
47121a19-9323-417,47121a19-9323-417-TOPIC_2,15,aptam,0.000324917738797304
47121a19-9323-417,47121a19-9323-417-TOPIC_2,16,ntcp,0.000314796452876533
47121a19-9323-417,47121a19-9323-417-TOPIC_2,17,lion,0.000312471656285497
47121a19-9323-417,47121a19-9323-417-TOPIC_2,18,apmv-1,0.000307778603836481
47121a19-9323-417,47121a19-9323-417-TOPIC_2,19,spherul,0.000303646939127321
47121a19-9323-417,47121a19-9323-417-TOPIC_2,20,pmn,0.000303489878760568
47121a19-9323-417,47121a19-9323-417-TOPIC_2,21,dfa,0.0003021469280588
47121a19-9323-417,47121a19-9323-417-TOPIC_2,22,fecv,0.000298833345643392
47121a19-9323-417,47121a19-9323-417-TOPIC_2,23,aunp,0.000289184336461144
47121a19-9323-417,47121a19-9323-417-TOPIC_2,24,ntm,0.000284983608246943
47121a19-9323-417,47121a19-9323-417-TOPIC_2,25,hku5,0.000277677554057867
47121a19-9323-417,47121a19-9323-417-TOPIC_2,26,lyssaviru,0.000264442865816942
47121a19-9323-417,47121a19-9323-417-TOPIC_2,27,ncov-2019,0.00025848945300508
47121a19-9323-417,47121a19-9323-417-TOPIC_2,28,pipistrellu,0.000256773206086714
47121a19-9323-417,47121a19-9323-417-TOPIC_2,29,btov,0.000251856445394017
47121a19-9323-417,47121a19-9323-417-TOPIC_2,30,tbsv,0.00025173506916614
47121a19-9323-417,47121a19-9323-417-TOPIC_2,31,trim25,0.000247519336114358
47121a19-9323-417,47121a19-9323-417-TOPIC_2,32,nsp8,0.000245591589551821
47121a19-9323-417,47121a19-9323-417-TOPIC_2,33,preprint,0.000245582577033844
47121a19-9323-417,47121a19-9323-417-TOPIC_2,34,palmitoyl,0.00024417841066604
47121a19-9323-417,47121a19-9323-417-TOPIC_2,35,farp,0.000241250381299575
47121a19-9323-417,47121a19-9323-417-TOPIC_2,36,supertyp,0.000239231795330972
47121a19-9323-417,47121a19-9323-417-TOPIC_2,37,chadox1,0.000234169411206781
47121a19-9323-417,47121a19-9323-417-TOPIC_2,38,sud,0.000232694120661616
47121a19-9323-417,47121a19-9323-417-TOPIC_2,39,n7-mtase,0.000232533337969114
47121a19-9323-417,47121a19-9323-417-TOPIC_2,40,cyclophilin,0.000212078683257646
47121a19-9323-417,47121a19-9323-417-TOPIC_2,41,toroviru,0.000210914124568465
47121a19-9323-417,47121a19-9323-417-TOPIC_2,42,trem‐1,0.000210660047311608
47121a19-9323-417,47121a19-9323-417-TOPIC_2,43,crazy-pav,0.000208896525672789
47121a19-9323-417,47121a19-9323-417-TOPIC_2,44,l-trp,0.000208842458598932
47121a19-9323-417,47121a19-9323-417-TOPIC_2,45,achromobact,0.00020496665658003
47121a19-9323-417,47121a19-9323-417-TOPIC_2,46,pathotyp,0.000203999527609146
47121a19-9323-417,47121a19-9323-417-TOPIC_2,47,nsp15,0.000203133300713569
47121a19-9323-417,47121a19-9323-417-TOPIC_2,48,ssya10-001,0.00020153502713115
47121a19-9323-417,47121a19-9323-417-TOPIC_2,49,michael,0.000201174715712383
47121a19-9323-417,47121a19-9323-417-TOPIC_2,50,ctv,0.000199927918451208
47121a19-9323-417,47121a19-9323-417-TOPIC_2,51,rpe,0.000199119935046683
47121a19-9323-417,47121a19-9323-417-TOPIC_2,52,nsp7,0.000188544161725957
47121a19-9323-417,47121a19-9323-417-TOPIC_2,53,hbx,0.000188014176835682
47121a19-9323-417,47121a19-9323-417-TOPIC_2,54,iec,0.000188000025417385
47121a19-9323-417,47121a19-9323-417-TOPIC_2,55,myd88,0.000178884964484262
47121a19-9323-417,47121a19-9323-417-TOPIC_2,56,jak/stat,0.000178508319679808
47121a19-9323-417,47121a19-9323-417-TOPIC_2,57,gp-c,0.000176347834153569
47121a19-9323-417,47121a19-9323-417-TOPIC_2,58,s1-ntd,0.000176022105496238
47121a19-9323-417,47121a19-9323-417-TOPIC_2,59,mpl,0.000173840352535862
47121a19-9323-417,47121a19-9323-417-TOPIC_2,60,hae,0.000173555386135482
47121a19-9323-417,47121a19-9323-417-TOPIC_2,61,southwestern,0.000172865707904695
47121a19-9323-417,47121a19-9323-417-TOPIC_2,62,hepadnaviru,0.000172595579543626
47121a19-9323-417,47121a19-9323-417-TOPIC_2,63,nemo,0.000172333379350055
47121a19-9323-417,47121a19-9323-417-TOPIC_2,64,cubicl,0.000169625663645676
47121a19-9323-417,47121a19-9323-417-TOPIC_2,65,lipopeptid,0.000166260079500649
47121a19-9323-417,47121a19-9323-417-TOPIC_2,66,vhf,0.000164561671065145
47121a19-9323-417,47121a19-9323-417-TOPIC_2,67,fhv,0.0001636437586939
47121a19-9323-417,47121a19-9323-417-TOPIC_2,68,cd209,0.000161982901616683
47121a19-9323-417,47121a19-9323-417-TOPIC_2,69,ace2/ang-,0.000161730179884941
47121a19-9323-417,47121a19-9323-417-TOPIC_2,70,fip,0.000160337168915724
47121a19-9323-417,47121a19-9323-417-TOPIC_2,71,adcc,0.000159780617353309
47121a19-9323-417,47121a19-9323-417-TOPIC_2,72,grp78,0.000159683774410832
47121a19-9323-417,47121a19-9323-417-TOPIC_2,73,pilu,0.000157756888543364
47121a19-9323-417,47121a19-9323-417-TOPIC_2,74,hla-b,0.000157648667593777
47121a19-9323-417,47121a19-9323-417-TOPIC_2,75,hendra,0.000157385250463009
47121a19-9323-417,47121a19-9323-417-TOPIC_2,76,fipv,0.000156355470731294
47121a19-9323-417,47121a19-9323-417-TOPIC_2,77,higher-ord,0.000155090857196011
47121a19-9323-417,47121a19-9323-417-TOPIC_2,78,biopharmaceut,0.000154828678259687
47121a19-9323-417,47121a19-9323-417-TOPIC_2,79,pkv,0.000154233621026443
47121a19-9323-417,47121a19-9323-417-TOPIC_2,80,imatinib,0.000149719339602053
47121a19-9323-417,47121a19-9323-417-TOPIC_2,81,pmhc,0.000148425300596106
47121a19-9323-417,47121a19-9323-417-TOPIC_2,82,biotyp,0.000148167425208896
47121a19-9323-417,47121a19-9323-417-TOPIC_2,83,ppxi,0.000147826085005192
47121a19-9323-417,47121a19-9323-417-TOPIC_2,84,nkg2d,0.000147673723835941
47121a19-9323-417,47121a19-9323-417-TOPIC_2,85,ire1,0.000147549958361974
47121a19-9323-417,47121a19-9323-417-TOPIC_2,86,hippocamp,0.000146745653966198
47121a19-9323-417,47121a19-9323-417-TOPIC_2,87,traf,0.00014539652086884
47121a19-9323-417,47121a19-9323-417-TOPIC_2,88,bent-wing,0.000145219225659703
47121a19-9323-417,47121a19-9323-417-TOPIC_2,89,aphid,0.000144551010640031
47121a19-9323-417,47121a19-9323-417-TOPIC_2,90,ddx3,0.000144444749373584
47121a19-9323-417,47121a19-9323-417-TOPIC_2,91,chr,0.000144301883518278
47121a19-9323-417,47121a19-9323-417-TOPIC_2,92,mayv,0.000144169268498478
47121a19-9323-417,47121a19-9323-417-TOPIC_2,93,formaldehyd,0.000143621916176333
47121a19-9323-417,47121a19-9323-417-TOPIC_2,94,baumannii,0.000143374986419963
47121a19-9323-417,47121a19-9323-417-TOPIC_2,95,post-fus,0.000143082234460021
47121a19-9323-417,47121a19-9323-417-TOPIC_2,96,hspg,0.000142924173928193
47121a19-9323-417,47121a19-9323-417-TOPIC_2,97,fic5.9,0.000142084816624403
47121a19-9323-417,47121a19-9323-417-TOPIC_2,98,ly217896,0.000141785092916298
47121a19-9323-417,47121a19-9323-417-TOPIC_2,99,glycosit,0.000141573037517242
47121a19-9323-417,47121a19-9323-417-TOPIC_2,100,pericardi,0.000140729937003098
47121a19-9323-417,47121a19-9323-417-TOPIC_3,1,protein,0.00798553574128883
47121a19-9323-417,47121a19-9323-417-TOPIC_3,2,rna,0.00617486153120202
47121a19-9323-417,47121a19-9323-417-TOPIC_3,3,cell,0.00548094916749045
47121a19-9323-417,47121a19-9323-417-TOPIC_3,4,viru,0.00392847530389057
47121a19-9323-417,47121a19-9323-417-TOPIC_3,5,viral,0.00385334209641284
47121a19-9323-417,47121a19-9323-417-TOPIC_3,6,replic,0.00379956559702348
47121a19-9323-417,47121a19-9323-417-TOPIC_3,7,structur,0.00371082152316563
47121a19-9323-417,47121a19-9323-417-TOPIC_3,8,activ,0.00362819125203351
47121a19-9323-417,47121a19-9323-417-TOPIC_3,9,membran,0.0031692952608588
47121a19-9323-417,47121a19-9323-417-TOPIC_3,10,express,0.00270807967766784
47121a19-9323-417,47121a19-9323-417-TOPIC_3,11,domain,0.00266192705529255
47121a19-9323-417,47121a19-9323-417-TOPIC_3,12,infect,0.00246424346983518
47121a19-9323-417,47121a19-9323-417-TOPIC_3,13,function,0.00244492217454107
47121a19-9323-417,47121a19-9323-417-TOPIC_3,14,interact,0.00243599417110425
47121a19-9323-417,47121a19-9323-417-TOPIC_3,15,gene,0.00242396574823823
47121a19-9323-417,47121a19-9323-417-TOPIC_3,16,bind,0.00236699850802455
47121a19-9323-417,47121a19-9323-417-TOPIC_3,17,inhibit,0.0023373653015638
47121a19-9323-417,47121a19-9323-417-TOPIC_3,18,host,0.00230825140831476
47121a19-9323-417,47121a19-9323-417-TOPIC_3,19,signal,0.00228487871054824
47121a19-9323-417,47121a19-9323-417-TOPIC_3,20,fusion,0.00219331755835236
47121a19-9323-417,47121a19-9323-417-TOPIC_3,21,virus,0.00217922714921926
47121a19-9323-417,47121a19-9323-417-TOPIC_3,22,mrna,0.00209120787011248
47121a19-9323-417,47121a19-9323-417-TOPIC_3,23,genom,0.00206737477098757
47121a19-9323-417,47121a19-9323-417-TOPIC_3,24,cellular,0.0020605150402932
47121a19-9323-417,47121a19-9323-417-TOPIC_3,25,coronaviru,0.00197261689286311
47121a19-9323-417,47121a19-9323-417-TOPIC_3,26,pathway,0.00190879515771709
47121a19-9323-417,47121a19-9323-417-TOPIC_3,27,antivir,0.00190105249903548
47121a19-9323-417,47121a19-9323-417-TOPIC_3,28,proteas,0.00189948614963114
47121a19-9323-417,47121a19-9323-417-TOPIC_3,29,complex,0.00189745643406174
47121a19-9323-417,47121a19-9323-417-TOPIC_3,30,site,0.00187392341120427
47121a19-9323-417,47121a19-9323-417-TOPIC_3,31,role,0.00182985012566216
47121a19-9323-417,47121a19-9323-417-TOPIC_3,32,mechan,0.00181610632282476
47121a19-9323-417,47121a19-9323-417-TOPIC_3,33,translat,0.0018007833736645
47121a19-9323-417,47121a19-9323-417-TOPIC_3,34,regul,0.00179644400084865
47121a19-9323-417,47121a19-9323-417-TOPIC_3,35,sequenc,0.00179525460686979
47121a19-9323-417,47121a19-9323-417-TOPIC_3,36,entri,0.0017905016727609
47121a19-9323-417,47121a19-9323-417-TOPIC_3,37,receptor,0.00176817105049953
47121a19-9323-417,47121a19-9323-417-TOPIC_3,38,target,0.0017359941590137
47121a19-9323-417,47121a19-9323-417-TOPIC_3,39,process,0.00171740824030302
47121a19-9323-417,47121a19-9323-417-TOPIC_3,40,frameshift,0.00171283028610737
47121a19-9323-417,47121a19-9323-417-TOPIC_3,41,transcript,0.00169989252709887
47121a19-9323-417,47121a19-9323-417-TOPIC_3,42,ifn,0.00159648944264473
47121a19-9323-417,47121a19-9323-417-TOPIC_3,43,respons,0.00157960394567459
47121a19-9323-417,47121a19-9323-417-TOPIC_3,44,synthesi,0.0015679299787799
47121a19-9323-417,47121a19-9323-417-TOPIC_3,45,mhv,0.00154885268075872
47121a19-9323-417,47121a19-9323-417-TOPIC_3,46,region,0.00154283408979686
47121a19-9323-417,47121a19-9323-417-TOPIC_3,47,mutant,0.00150394308893234
47121a19-9323-417,47121a19-9323-417-TOPIC_3,48,mutat,0.00149749535624988
47121a19-9323-417,47121a19-9323-417-TOPIC_3,49,inhibitor,0.00146082927630754
47121a19-9323-417,47121a19-9323-417-TOPIC_3,50,show,0.00145364011197615
47121a19-9323-417,47121a19-9323-417-TOPIC_3,51,autophagi,0.00142852043621004
47121a19-9323-417,47121a19-9323-417-TOPIC_3,52,acid,0.00139463741368896
47121a19-9323-417,47121a19-9323-417-TOPIC_3,53,induc,0.00138902296482418
47121a19-9323-417,47121a19-9323-417-TOPIC_3,54,also,0.0013705733845403
47121a19-9323-417,47121a19-9323-417-TOPIC_3,55,suggest,0.00136803576225981
47121a19-9323-417,47121a19-9323-417-TOPIC_3,56,cleavag,0.00136555490910847
47121a19-9323-417,47121a19-9323-417-TOPIC_3,57,hcv,0.00135783432978667
47121a19-9323-417,47121a19-9323-417-TOPIC_3,58,glycoprotein,0.0013553773323251
47121a19-9323-417,47121a19-9323-417-TOPIC_3,59,requir,0.00134474346156817
47121a19-9323-417,47121a19-9323-417-TOPIC_3,60,form,0.00133307522234744
47121a19-9323-417,47121a19-9323-417-TOPIC_3,61,use,0.00132895484916623
47121a19-9323-417,47121a19-9323-417-TOPIC_3,62,sars-cov,0.00132357242039949
47121a19-9323-417,47121a19-9323-417-TOPIC_3,63,assembl,0.00131445219361601
47121a19-9323-417,47121a19-9323-417-TOPIC_3,64,virion,0.00130867420169186
47121a19-9323-417,47121a19-9323-417-TOPIC_3,65,studi,0.00128849806735185
47121a19-9323-417,47121a19-9323-417-TOPIC_3,66,residu,0.00128607972811619
47121a19-9323-417,47121a19-9323-417-TOPIC_3,67,product,0.00128362735443904
47121a19-9323-417,47121a19-9323-417-TOPIC_3,68,hepat,0.00128300087859838
47121a19-9323-417,47121a19-9323-417-TOPIC_3,69,ribosom,0.00123207664188679
47121a19-9323-417,47121a19-9323-417-TOPIC_3,70,human,0.00121582934327826
47121a19-9323-417,47121a19-9323-417-TOPIC_3,71,type,0.00121473738762349
47121a19-9323-417,47121a19-9323-417-TOPIC_3,72,two,0.00120150523987545
47121a19-9323-417,47121a19-9323-417-TOPIC_3,73,result,0.00119340745914697
47121a19-9323-417,47121a19-9323-417-TOPIC_3,74,involv,0.00118770522662697
47121a19-9323-417,47121a19-9323-417-TOPIC_3,75,factor,0.00118700203110867
47121a19-9323-417,47121a19-9323-417-TOPIC_3,76,immun,0.00117384271761064
47121a19-9323-417,47121a19-9323-417-TOPIC_3,77,demonstr,0.00117139105669284
47121a19-9323-417,47121a19-9323-417-TOPIC_3,78,reveal,0.00116854656751329
47121a19-9323-417,47121a19-9323-417-TOPIC_3,79,contain,0.00116699153713273
47121a19-9323-417,47121a19-9323-417-TOPIC_3,80,import,0.00115083625675347
47121a19-9323-417,47121a19-9323-417-TOPIC_3,81,encod,0.00114333577587746
47121a19-9323-417,47121a19-9323-417-TOPIC_3,82,envelop,0.00111915033204701
47121a19-9323-417,47121a19-9323-417-TOPIC_3,83,interferon,0.00111728799699774
47121a19-9323-417,47121a19-9323-417-TOPIC_3,84,conserv,0.00108192417951067
47121a19-9323-417,47121a19-9323-417-TOPIC_3,85,specif,0.00107900390644114
47121a19-9323-417,47121a19-9323-417-TOPIC_3,86,recombin,0.00106279621573168
47121a19-9323-417,47121a19-9323-417-TOPIC_3,87,differ,0.00106121350617529
47121a19-9323-417,47121a19-9323-417-TOPIC_3,88,enzym,0.00105559552686551
47121a19-9323-417,47121a19-9323-417-TOPIC_3,89,mediat,0.0010438213607867
47121a19-9323-417,47121a19-9323-417-TOPIC_3,90,identifi,0.00103300791559499
47121a19-9323-417,47121a19-9323-417-TOPIC_3,91,effici,0.00103280391508799
47121a19-9323-417,47121a19-9323-417-TOPIC_3,92,format,0.00102796481009191
47121a19-9323-417,47121a19-9323-417-TOPIC_3,93,peptid,0.00102633630259518
47121a19-9323-417,47121a19-9323-417-TOPIC_3,94,particl,0.00101929769017863
47121a19-9323-417,47121a19-9323-417-TOPIC_3,95,golgi,0.00101086033542232
47121a19-9323-417,47121a19-9323-417-TOPIC_3,96,sever,0.00100978130946459
47121a19-9323-417,47121a19-9323-417-TOPIC_3,97,cycl,0.00100777452091859
47121a19-9323-417,47121a19-9323-417-TOPIC_3,98,amino,0.000984919586441973
47121a19-9323-417,47121a19-9323-417-TOPIC_3,99,innat,0.00098331964999334
47121a19-9323-417,47121a19-9323-417-TOPIC_3,100,motif,0.000972989073180998
47121a19-9323-417,47121a19-9323-417-TOPIC_4,1,infect,0.00514460746392758
47121a19-9323-417,47121a19-9323-417-TOPIC_4,2,viru,0.00440063469287806
47121a19-9323-417,47121a19-9323-417-TOPIC_4,3,cell,0.00391366926835868
47121a19-9323-417,47121a19-9323-417-TOPIC_4,4,respiratori,0.00381717559744528
47121a19-9323-417,47121a19-9323-417-TOPIC_4,5,vaccin,0.00343729134383583
47121a19-9323-417,47121a19-9323-417-TOPIC_4,6,patient,0.00325911001331856
47121a19-9323-417,47121a19-9323-417-TOPIC_4,7,human,0.00325192560662691
47121a19-9323-417,47121a19-9323-417-TOPIC_4,8,viral,0.00301956993185479
47121a19-9323-417,47121a19-9323-417-TOPIC_4,9,detect,0.00301344837792274
47121a19-9323-417,47121a19-9323-417-TOPIC_4,10,virus,0.00293820141049197
47121a19-9323-417,47121a19-9323-417-TOPIC_4,11,use,0.00275531691514804
47121a19-9323-417,47121a19-9323-417-TOPIC_4,12,immun,0.00274796936109509
47121a19-9323-417,47121a19-9323-417-TOPIC_4,13,diseas,0.00270129163623807
47121a19-9323-417,47121a19-9323-417-TOPIC_4,14,antibodi,0.00265178121284813
47121a19-9323-417,47121a19-9323-417-TOPIC_4,15,influenza,0.00258322918267813
47121a19-9323-417,47121a19-9323-417-TOPIC_4,16,studi,0.00249730061218943
47121a19-9323-417,47121a19-9323-417-TOPIC_4,17,respons,0.00242033933390081
47121a19-9323-417,47121a19-9323-417-TOPIC_4,18,strain,0.00220446001402186
47121a19-9323-417,47121a19-9323-417-TOPIC_4,19,pathogen,0.00215406413977194
47121a19-9323-417,47121a19-9323-417-TOPIC_4,20,mice,0.00215178825078241
47121a19-9323-417,47121a19-9323-417-TOPIC_4,21,develop,0.00214076892413503
47121a19-9323-417,47121a19-9323-417-TOPIC_4,22,clinic,0.00213746489904961
47121a19-9323-417,47121a19-9323-417-TOPIC_4,23,sampl,0.00212977716816394
47121a19-9323-417,47121a19-9323-417-TOPIC_4,24,sequenc,0.00210354173032052
47121a19-9323-417,47121a19-9323-417-TOPIC_4,25,sever,0.00204518892627353
47121a19-9323-417,47121a19-9323-417-TOPIC_4,26,gene,0.00201967232011312
47121a19-9323-417,47121a19-9323-417-TOPIC_4,27,assay,0.00190632643559296
47121a19-9323-417,47121a19-9323-417-TOPIC_4,28,result,0.00190276536257153
47121a19-9323-417,47121a19-9323-417-TOPIC_4,29,protein,0.00189158494333752
47121a19-9323-417,47121a19-9323-417-TOPIC_4,30,children,0.00186224745512382
47121a19-9323-417,47121a19-9323-417-TOPIC_4,31,coronaviru,0.00183743196867358
47121a19-9323-417,47121a19-9323-417-TOPIC_4,32,acut,0.0018274710239117
47121a19-9323-417,47121a19-9323-417-TOPIC_4,33,test,0.00181623164283007
47121a19-9323-417,47121a19-9323-417-TOPIC_4,34,caus,0.00180846647841386
47121a19-9323-417,47121a19-9323-417-TOPIC_4,35,express,0.0017750151601752
47121a19-9323-417,47121a19-9323-417-TOPIC_4,36,associ,0.00170234722010938
47121a19-9323-417,47121a19-9323-417-TOPIC_4,37,bat,0.00163825444611861
47121a19-9323-417,47121a19-9323-417-TOPIC_4,38,lung,0.0016340372414841
47121a19-9323-417,47121a19-9323-417-TOPIC_4,39,effect,0.00159310048492398
47121a19-9323-417,47121a19-9323-417-TOPIC_4,40,isol,0.00159257803137375
47121a19-9323-417,47121a19-9323-417-TOPIC_4,41,identifi,0.00158822973285055
47121a19-9323-417,47121a19-9323-417-TOPIC_4,42,activ,0.0015825715491586
47121a19-9323-417,47121a19-9323-417-TOPIC_4,43,pneumonia,0.00158176769682762
47121a19-9323-417,47121a19-9323-417-TOPIC_4,44,host,0.0015718756266264
47121a19-9323-417,47121a19-9323-417-TOPIC_4,45,mers-cov,0.00156778178412893
47121a19-9323-417,47121a19-9323-417-TOPIC_4,46,anim,0.00154258581741158
47121a19-9323-417,47121a19-9323-417-TOPIC_4,47,differ,0.00153855099213623
47121a19-9323-417,47121a19-9323-417-TOPIC_4,48,genom,0.0015304669503695
47121a19-9323-417,47121a19-9323-417-TOPIC_4,49,group,0.00150377356297222
47121a19-9323-417,47121a19-9323-417-TOPIC_4,50,method,0.00150195198103294
47121a19-9323-417,47121a19-9323-417-TOPIC_4,51,protect,0.00146750591624403
47121a19-9323-417,47121a19-9323-417-TOPIC_4,52,antigen,0.00146190991006408
47121a19-9323-417,47121a19-9323-417-TOPIC_4,53,treatment,0.00145275088146737
47121a19-9323-417,47121a19-9323-417-TOPIC_4,54,system,0.00144220395094956
47121a19-9323-417,47121a19-9323-417-TOPIC_4,55,model,0.00144071654937171
47121a19-9323-417,47121a19-9323-417-TOPIC_4,56,may,0.00141907250829938
47121a19-9323-417,47121a19-9323-417-TOPIC_4,57,increas,0.00141892876205158
47121a19-9323-417,47121a19-9323-417-TOPIC_4,58,potenti,0.00140943469305575
47121a19-9323-417,47121a19-9323-417-TOPIC_4,59,novel,0.00139704963189954
47121a19-9323-417,47121a19-9323-417-TOPIC_4,60,show,0.00137242818522657
47121a19-9323-417,47121a19-9323-417-TOPIC_4,61,specif,0.00136625046013349
47121a19-9323-417,47121a19-9323-417-TOPIC_4,62,analysi,0.00132442180830478
47121a19-9323-417,47121a19-9323-417-TOPIC_4,63,type,0.00132334292515294
47121a19-9323-417,47121a19-9323-417-TOPIC_4,64,includ,0.0013216596414843
47121a19-9323-417,47121a19-9323-417-TOPIC_4,65,syndrom,0.00131519113456762
47121a19-9323-417,47121a19-9323-417-TOPIC_4,66,compar,0.00131506258369254
47121a19-9323-417,47121a19-9323-417-TOPIC_4,67,also,0.00127992737937934
47121a19-9323-417,47121a19-9323-417-TOPIC_4,68,speci,0.00127542227333793
47121a19-9323-417,47121a19-9323-417-TOPIC_4,69,high,0.00126064750654267
47121a19-9323-417,47121a19-9323-417-TOPIC_4,70,new,0.00125767154695841
47121a19-9323-417,47121a19-9323-417-TOPIC_4,71,sars-cov,0.00124895902587731
47121a19-9323-417,47121a19-9323-417-TOPIC_4,72,level,0.0012485910633792
47121a19-9323-417,47121a19-9323-417-TOPIC_4,73,present,0.00123830735507195
47121a19-9323-417,47121a19-9323-417-TOPIC_4,74,neutral,0.00122597723707387
47121a19-9323-417,47121a19-9323-417-TOPIC_4,75,two,0.0012241191484456
47121a19-9323-417,47121a19-9323-417-TOPIC_4,76,case,0.00120960116467924
47121a19-9323-417,47121a19-9323-417-TOPIC_4,77,control,0.00120320347166654
47121a19-9323-417,47121a19-9323-417-TOPIC_4,78,target,0.00120051630620896
47121a19-9323-417,47121a19-9323-417-TOPIC_4,79,posit,0.00118572686736073
47121a19-9323-417,47121a19-9323-417-TOPIC_4,80,genet,0.00117459158797145
47121a19-9323-417,47121a19-9323-417-TOPIC_4,81,age,0.00117257395328793
47121a19-9323-417,47121a19-9323-417-TOPIC_4,82,day,0.0011725465362596
47121a19-9323-417,47121a19-9323-417-TOPIC_4,83,antivir,0.00113650085922272
47121a19-9323-417,47121a19-9323-417-TOPIC_4,84,pedv,0.00113394285680575
47121a19-9323-417,47121a19-9323-417-TOPIC_4,85,pcr,0.00111786575239242
47121a19-9323-417,47121a19-9323-417-TOPIC_4,86,recombin,0.00109980579730135
47121a19-9323-417,47121a19-9323-417-TOPIC_4,87,report,0.0010992627717513
47121a19-9323-417,47121a19-9323-417-TOPIC_4,88,import,0.00109068528688433
47121a19-9323-417,47121a19-9323-417-TOPIC_4,89,infecti,0.00108681330474138
47121a19-9323-417,47121a19-9323-417-TOPIC_4,90,receptor,0.00108448412383406
47121a19-9323-417,47121a19-9323-417-TOPIC_4,91,suggest,0.00107532637489005
47121a19-9323-417,47121a19-9323-417-TOPIC_4,92,diarrhea,0.00107461942239971
47121a19-9323-417,47121a19-9323-417-TOPIC_4,93,howev,0.0010685683089068
47121a19-9323-417,47121a19-9323-417-TOPIC_4,94,therapeut,0.00106045206990982
47121a19-9323-417,47121a19-9323-417-TOPIC_4,95,induc,0.00105962718802861
47121a19-9323-417,47121a19-9323-417-TOPIC_4,96,evalu,0.00105924722441385
